Id,Scientific,Longitude,Latitude,LocalityNa,Source
56375837,Carya pallida,-75.03562878,39.3552206,"Millville, NJ, US",Inaturalist
51143005,Carya pallida,-84.95357209,30.55951913,"Liberty County, FL, USA",Inaturalist
50544947,Carya pallida,-85.37018667,35.724505,"Fall Creek Falls State Park, Spencer, TN, US",Inaturalist
49788551,Carya pallida,-84.51305333,32.89333333,"Manchester, GA, US",Inaturalist
45722328,Carya pallida,-83.22006978,36.36771182,"Mooresburg, TN 37811, USA",Inaturalist
43730283,Carya pallida,-79.05829717,35.82905333,"Boothe Hill Rd, Chapel Hill, NC, US",Inaturalist
43095894,Carya pallida,-79.19983017,35.70903396,"Alston Chapel Rd, Pittsboro, NC, US",Inaturalist
34891621,Carya pallida,-79.60236824,35.27184359,"Seven Lakes, NC, USA",Inaturalist
32447040,Carya pallida,-85.63968667,31.38257,"Will Logan Rd, Ozark, AL, US",Inaturalist
32387883,Carya pallida,-82.28138833,35.130555,"Chestnut Ridge Heritage Preserve, Greenville, South Carolina, United States",Inaturalist
31286471,Carya pallida,-88.04422778,36.787575,"Trigg, Kentucky, United States",Inaturalist
23141103,Carya pallida,-78.49328613,35.79301834,"108 Stanway Dr, Knightdale, NC 27545, USA",Inaturalist
16795094,Carya pallida,-85.64411125,33.28226072,"36266, Lineville, AL, US",Inaturalist
13372940,Carya pallida,-78.64430333,36.00261945,"11405 Falls of Neuse Rd, Wake Forest, NC, US",Inaturalist
11947083,Carya pallida,-79.3371146,35.19944006,"Vass, NC  28394, Vass, NC, US",Inaturalist
6467589,Carya pallida,-82.01856136,34.14782586,"Greenwood County, SC, USA",Inaturalist
5624313,Carya pallida,-81.20166334,33.82884018,"817?€?899 Peachtree Rock Rd, Lexington, SC, US",Inaturalist
